id,item_id,transaction_id,transaction_type,transaction_number,reference_number,transaction_date,status,item_name,account_id,product_id,product_name,description,quantity_ordered,quantity_invoiced,quantity_cancelled,bcy_item_price,fcy_item_price,bcy_total,customer_name,salesperson_name,customer_id,currency_code,currency_id,project_id,status.1,invoice.CF.End  User
16650280,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-05,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,248,0,0,0,0,9112.03,Sight and Sound Computers Limited,Others,5129413000000120000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
10337034,5129413000000990000,5129413000000950000,invoice,INV-000374,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,95,0,0,0,0,348417.57,Copy Cat Ltd.,Others,5129413000000110000,KES,5129413000000080000,,active,Imexolutions Ltd
12237667,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-05,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,79,0,0,0,0,73116.55,XC Three Sixty EA Ltd,Others,5129413000000120000,USD,5129413000000000000,,active,Imexolutions Ltd
1493766,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-01,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,99,0,0,0,0,1341933.43,SyncIT Solutions Ltd,Others,5129413000000120000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
31061,5129413000000980000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000110000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,480,0,0,0,0,582240.03,Sight and Sound Computers Limited,Others,5129413000000660000,KES,5129413000000000000,,active,Jamii Sacco Society Ltd
15229490,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-05,paid,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Business Security Private Initial 1 year,,480,0,0,0,0,639615.27,Mogod Healthcare,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
14808258,5129413000000980000,5129413000000990000,invoice,INV-000376,,2024-11-01,sent,,5129413000000080000,5129413000000110000,Bitdefender Mobile Security Private Initial 2 years,,210,0,0,0,0,867654.42,SyncIT Solutions Ltd,Others,5129413000000140000,KES,5129413000000080000,,active,Healthy U
7619346,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,5,0,0,0,0,716374.1,Mogod Healthcare,Others,5129413000000110000,USD,5129413000000000000,,active,Consumer
1213212,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-08,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,224,0,0,0,0,103660.18,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000080000,,active,COPYCAT
12639063,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-04,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,5,0,0,0,0,9112.03,Mogod Healthcare,Others,5129413000000120000,USD,5129413000000080000,,active, Kings Ophthalmics Ltd
272072,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-08,sent,,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,129,0,0,0,0,347210.48,XC Three Sixty EA Ltd,Others,5129413000000120000,USD,5129413000000000000,,active,Consumer
15016616,5129413000000980000,5129413000000990000,invoice,INV-000368,,2024-11-07,paid,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,5,0,0,0,0,865402,Simplify IT,Others,5129413000000120000,USD,5129413000000080000,,active,COPYCAT
5144305,5129413000000980000,5129413000000980000,invoice,INV-000369,,2024-11-08,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,195,0,0,0,0,151929.33,Southend Tech Limited,Others,5129413000000110000,USD,5129413000000080000,,active,Sundries Bargains (Nairobi) Ltd
542846,5129413000000980000,5129413000000990000,invoice,INV-000370,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,263,0,0,0,0,613303.37,Manage IT Limited,Others,5129413000000120000,USD,5129413000000000000,,active,COPYCAT
1680135,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-08,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,170,0,0,0,0,333688.58,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000000000,,active,COPYCAT
14421581,5129413000000990000,5129413000000980000,invoice,INV-000369,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,,Bitdefender GravityZone Business Security Private Renewal 1 Year,,10,0,0,0,0,826303.36,Simplify IT,Others,5129413000000120000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
921043,5129413000000990000,5129413000000990000,invoice,INV-000374,,2024-11-03,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,5,0,0,0,0,467893.09,Simplify IT,Others,5129413000000950000,USD,5129413000000000000,,active,Consumer
5266666,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-06,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Business Security Private Initial 1 year,,289,0,0,0,0,476888.66,Copy Cat Ltd.,Others,5129413000000660000,KES,5129413000000000000,,active, Kings Ophthalmics Ltd
4412192,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,104,0,0,0,0,142531.56,Mogod Healthcare,Others,5129413000000120000,USD,5129413000000000000,,active,Imexolutions Ltd
13932029,5129413000000980000,5129413000000990000,invoice,INV-000369,,2024-11-01,paid,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,5,0,0,0,0,238055.76,XC Three Sixty EA Ltd,Others,5129413000000660000,USD,5129413000000080000,,active,Healthy U
11856400,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-05,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,75,0,0,0,0,659806.05,Mogod Healthcare,Others,5129413000000140000,USD,5129413000000000000,,active,Healthy U
12463079,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,paid,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,5,0,0,0,0,279832.06,Mogod Healthcare,Others,5129413000000950000,USD,5129413000000000000,,active,Jamii Sacco Society Ltd
7704632,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-07,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,131,0,0,0,0,9112.03,XC Three Sixty EA Ltd,Others,5129413000000110000,USD,5129413000000080000,,active,COPYCAT
15135069,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-07,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,131,0,0,0,0,592794.3,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000000000,,active,Consumer
3218982,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-03,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,117,0,0,0,0,202708.73,Simplify IT,Others,5129413000000120000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
7511800,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,480,0,0,0,0,321960.66,XC Three Sixty EA Ltd,Others,5129413000000660000,USD,5129413000000000000,,active,Imexolutions Ltd
1835523,5129413000000990000,5129413000000990000,invoice,INV-000375,,2024-11-08,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,480,0,0,0,0,181153,Mogod Healthcare,Others,5129413000000950000,USD,5129413000000000000,,active,COPYCAT
14884993,5129413000000990000,5129413000000990000,invoice,INV-000374,,2024-11-07,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,17,0,0,0,0,9112.03,Mogod Healthcare,Others,5129413000000110000,KES,5129413000000000000,,active, Kings Ophthalmics Ltd
8572201,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-05,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,359,0,0,0,0,127669.53,Sight and Sound Computers Limited,Others,5129413000000110000,KES,5129413000000080000,,active,ViaService Kenya Ltd
8107891,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-06,sent,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,251,0,0,0,0,2134000,Manage IT Limited,Others,5129413000000110000,USD,5129413000000000000,,active,Jamii Sacco Society Ltd
10438350,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,82,0,0,0,0,482661.78,Simplify IT,Others,5129413000000140000,USD,5129413000000000000,,,ViaService Kenya Ltd
11575054,5129413000000980000,5129413000000990000,invoice,INV-000369,,2024-11-06,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,43,0,0,0,0,9112.03,Manage IT Limited,Others,5129413000000110000,KES,5129413000000000000,,active,COPYCAT
5978862,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-08,paid,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,54,0,0,0,0,476156.67,CloudTimes Kenya Ltd,Others,5129413000000140000,USD,5129413000000000000,,active,Healthy U
7581611,5129413000000990000,5129413000000990000,invoice,INV-000374,,2024-11-08,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,108,0,0,0,0,750838.65,SyncIT Solutions Ltd,Others,5129413000000120000,KES,5129413000000000000,,active,Centenary
12582445,5129413000000980000,5129413000000990000,invoice,INV-000374,,2024-11-06,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,480,0,0,0,0,448596.81,Simplify IT,Others,5129413000000110000,USD,5129413000000000000,,active,Jamii Sacco Society Ltd
11312318,5129413000000990000,5129413000000990000,invoice,INV-000368,,2024-11-08,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,5,0,0,0,0,623624.61,SyncIT Solutions Ltd,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
6004213,5129413000000990000,5129413000000990000,invoice,INV-000375,,2024-11-06,paid,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000110000,Bitdefender GravityZone Business Security Private Initial 2 years,,265,0,0,0,0,157818.51,CloudTimes Kenya Ltd,Others,5129413000000110000,KES,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
6840727,5129413000000990000,5129413000000980000,invoice,INV-000370,,2024-11-08,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,132,0,0,0,0,179980.9,Manage IT Limited,Others,5129413000000120000,USD,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
4440998,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,89,0,0,0,0,340061.7,Sight and Sound Computers Limited,Others,5129413000000950000,KES,5129413000000000000,,active,Jamii Sacco Society Ltd
9112176,5129413000000950000,5129413000000990000,invoice,INV-000373,,2024-11-05,paid,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,291,0,0,0,0,875571.75,Southend Tech Limited,Others,5129413000000110000,USD,5129413000000080000,,active,Imexolutions Ltd
9363204,5129413000000980000,5129413000000990000,invoice,INV-000376,,2024-11-06,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,385,0,0,0,0,9112.03,Mogod Healthcare,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
8448020,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-05,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,21,0,0,0,0,241186.51,Manage IT Limited,Others,5129413000000120000,USD,5129413000000000000,,active,Imexolutions Ltd
4911374,5129413000000980000,5129413000000990000,invoice,INV-000370,,2024-11-06,sent,,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,76,0,0,0,0,927473.6,Southend Tech Limited,Others,5129413000000110000,KES,5129413000000000000,,active,COPYCAT
10047643,5129413000000980000,5129413000000990000,invoice,INV-000372,,2024-11-07,paid,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,5,0,0,0,0,669674.74,Simplify IT,Others,5129413000000660000,KES,5129413000000000000,,active,Centenary
9686839,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,5,0,0,0,0,404560.86,SyncIT Solutions Ltd,Others,5129413000000110000,KES,5129413000000080000,,active,ViaService Kenya Ltd
3428759,5129413000000990000,5129413000000980000,invoice,INV-000376,,2024-11-08,paid,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,192,0,0,0,0,9112.03,XC Three Sixty EA Ltd,Others,5129413000000110000,KES,5129413000000000000,,active,Imexolutions Ltd
10924749,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-01,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,73,0,0,0,0,283543.19,Simplify IT,Others,5129413000000950000,KES,5129413000000000000,,active,Healthy U
7864181,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Email Security Private Renewal 1 Year,,199,0,0,0,0,2134000,XC Three Sixty EA Ltd,Others,5129413000000110000,KES,5129413000000000000,,active, Kings Ophthalmics Ltd
12473304,5129413000000950000,5129413000000990000,invoice,INV-000375,,2024-11-08,paid,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,28,0,0,0,0,213390.25,XC Three Sixty EA Ltd,Others,5129413000000660000,USD,5129413000000000000,,active,COPYCAT
1567628,5129413000000980000,5129413000000990000,invoice,INV-000372,,2024-11-05,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,60,0,0,0,0,646580.02,XC Three Sixty EA Ltd,Others,5129413000000110000,USD,5129413000000000000,,active,COPYCAT
4775862,5129413000000980000,5129413000000990000,invoice,INV-000368,,2024-11-06,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,480,0,0,0,0,105149,Copy Cat Ltd.,Others,5129413000000120000,KES,5129413000000000000,,active,Healthy U
3458053,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,62,0,0,0,0,9112.03,Manage IT Limited,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
13140748,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,191,0,0,0,0,957845.11,XC Three Sixty EA Ltd,Others,5129413000000120000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
16766407,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-07,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,5,0,0,0,0,352912.21,XC Three Sixty EA Ltd,Others,5129413000000950000,USD,5129413000000000000,,,Imexolutions Ltd
5283514,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender Mobile Security Private Initial 2 years,,316,0,0,0,0,291406.48,SyncIT Solutions Ltd,Others,5129413000000120000,KES,5129413000000000000,,active,Centenary
15015067,5129413000000950000,5129413000000990000,invoice,INV-000375,,2024-11-06,sent,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,211,0,0,0,0,827690.94,Copy Cat Ltd.,Others,5129413000000950000,KES,5129413000000080000,,active, Kings Ophthalmics Ltd
14341952,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-06,paid,Bitdefender GravityZone Business Security Public Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,5,0,0,0,0,46584.61,Manage IT Limited,Others,5129413000000950000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
3960548,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-06,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,160,0,0,0,0,831678.24,Mogod Healthcare,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
513038,5129413000000990000,5129413000000980000,invoice,INV-000368,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,74,0,0,0,0,2134000,Sight and Sound Computers Limited,Others,5129413000000110000,KES,5129413000000080000,,active,ViaService Kenya Ltd
8578144,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,281,0,0,0,0,734087.1,Simplify IT,Others,5129413000000950000,USD,5129413000000000000,,active,Healthy U
13480662,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,368,0,0,0,0,177588.25,Sight and Sound Computers Limited,Others,5129413000000140000,KES,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
4140533,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-02,paid,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,112,0,0,0,0,2134000,SyncIT Solutions Ltd,Others,5129413000000120000,USD,5129413000000000000,,active,ViaService Kenya Ltd
5675570,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-07,paid,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Public Renewal 1 Year,,480,0,0,0,0,215246.6,SyncIT Solutions Ltd,Others,5129413000000950000,USD,5129413000000000000,,active,Consumer
5704203,5129413000000980000,5129413000000990000,invoice,INV-000376,,2024-11-05,sent,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,,Bitdefender GravityZone Business Security Public Renewal 1 Year,,88,0,0,0,0,9112.03,Manage IT Limited,Others,5129413000000110000,KES,5129413000000080000,,active,Jamii Sacco Society Ltd
9644999,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,207,0,0,0,0,885697.87,Manage IT Limited,Others,5129413000000110000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
8242821,5129413000000990000,5129413000000990000,invoice,INV-000371,,2024-11-06,paid,Bitdefender Gravityzone Email Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,5,0,0,0,0,46914.73,Simplify IT,Others,5129413000000120000,USD,5129413000000080000,,active,Healthy U
14768397,5129413000000990000,5129413000000990000,invoice,INV-000376,,2024-11-06,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,95,0,0,0,0,468983.35,Mogod Healthcare,Others,5129413000000120000,USD,5129413000000000000,,active,COPYCAT
6317572,5129413000000980000,5129413000000990000,invoice,INV-000369,,2024-11-01,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,,"Amaze 240V, 400W Heater",,480,0,0,0,0,173721.7,Simplify IT,Others,5129413000000120000,KES,5129413000000000000,,active,Healthy U
385901,5129413000000990000,5129413000000980000,invoice,INV-000375,,2024-11-01,paid,,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,129,0,0,0,0,125408.66,CloudTimes Kenya Ltd,Others,5129413000000110000,USD,5129413000000080000,,active,Consumer
10374735,5129413000000980000,5129413000000990000,invoice,INV-000376,,2024-11-08,sent,,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,177,0,0,0,0,51477.86,Simplify IT,Others,5129413000000110000,KES,5129413000000000000,,active, Kings Ophthalmics Ltd
5430739,5129413000000980000,5129413000000990000,invoice,INV-000376,,2024-11-06,sent,,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Private Initial 1 year,,480,0,0,0,0,683736.21,Copy Cat Ltd.,Others,5129413000000140000,KES,5129413000000080000,,active,Imexolutions Ltd
6633349,5129413000000990000,5129413000000990000,invoice,INV-000373,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Initial 2 years,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Initial 2 years,,186,0,0,0,0,892354.27,Southend Tech Limited,Others,5129413000000110000,USD,5129413000000000000,,active,Imexolutions Ltd
11167551,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-08,paid,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,230,0,0,0,0,2134000,Simplify IT,Others,5129413000000110000,KES,5129413000000000000,,active,Healthy U
3343335,5129413000000990000,5129413000000990000,invoice,INV-000370,,2024-11-01,sent,"Amaze 240V, 400W Heater",5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,162,0,0,0,0,857228.81,CloudTimes Kenya Ltd,Others,5129413000000120000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
8121966,5129413000000950000,5129413000000980000,invoice,INV-000374,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000110000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,264,0,0,0,0,881140.33,Copy Cat Ltd.,Others,5129413000000110000,USD,5129413000000080000,,,Consumer
14999934,5129413000000990000,5129413000000990000,invoice,INV-000374,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,341,0,0,0,0,9112.03,Simplify IT,Others,5129413000000950000,USD,5129413000000080000,,active, Kings Ophthalmics Ltd
5782625,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-08,paid,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,,Bitdefender GravityZone Business Security Private Renewal 1 Year,,5,0,0,0,0,9112.03,Sight and Sound Computers Limited,Others,5129413000000660000,USD,5129413000000000000,,active, Kings Ophthalmics Ltd
676558,5129413000000980000,5129413000000990000,invoice,INV-000373,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender GravityZone Business Security Private Renewal 1 Year,,363,0,0,0,0,971706.36,Manage IT Limited,Others,5129413000000140000,KES,5129413000000000000,,,Sundries Bargains (Nairobi) Ltd
2149437,5129413000000990000,5129413000000990000,invoice,INV-000369,,2024-11-05,sent,,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,102,0,0,0,0,9112.03,SyncIT Solutions Ltd,Others,5129413000000140000,USD,5129413000000080000,,active,Healthy U
13099520,5129413000000980000,5129413000000980000,invoice,INV-000368,,2024-11-08,sent,Bitdefender GravityZone Business Security Private Renewal 1 Year,5129413000000080000,5129413000000100000,"Amaze 240V, 400W Heater",,69,0,0,0,0,369400.79,Manage IT Limited,Others,5129413000000110000,USD,5129413000000080000,,active,Sundries Bargains (Nairobi) Ltd
10642072,5129413000000990000,5129413000000990000,invoice,INV-000372,,2024-11-07,sent,Bitdefender Gravityzone Business Security Private Initial 1 year,5129413000000080000,5129413000000110000,Bitdefender GravityZone Business Security Private Initial 2 years,,5,0,0,0,0,293947.84,Southend Tech Limited,Others,5129413000000110000,USD,5129413000000080000,,active,Jamii Sacco Society Ltd
2845935,5129413000000980000,5129413000000990000,invoice,INV-000370,,2024-11-08,paid,,5129413000000080000,5129413000000100000,Bitdefender Gravityzone Business Security Premium Private Initial 1 year,,6,0,0,0,0,719995.9,Manage IT Limited,Others,5129413000000110000,KES,5129413000000000000,,active,Sundries Bargains (Nairobi) Ltd
